Feature_1,Feature_2,Feature_3,Feature_4,Target
1.635797806,-0.221042464,0.069369803,0.192596919,2
-2.099356264,0.683223015,-0.114802249,0.566771726,0
-0.048965031,0.711410579,3.112910201,0.808036189,0
-0.423759682,-0.453414108,-1.795643173,-0.330090192,2
-1.274232119,1.048482651,0.487774821,-0.734233322,0
1.598321808,0.733547814,0.008783655,-0.237683317,1
-0.511763558,-2.104749506,2.042177911,0.155324999,0
-0.05790775,-0.735116801,-0.185924481,-1.599394762,2
-1.234511998,-1.031966284,-0.440259204,1.288075725,2
-1.236135796,1.254338361,0.731000627,0.538434957,0
2.394361901,2.185094895,-0.686715343,1.623884993,1
0.499095816,-1.692270832,-0.170385765,-0.81282359,2
1.0710805,-2.074486351,-0.022034864,1.121861505,2
0.729063645,0.351165468,0.341660232,-0.271314978,0
-1.121530147,0.709352514,0.019458256,-0.138512245,0
-0.305188845,1.046911794,-0.335244082,-1.341064713,2
-0.204876664,0.031395866,1.607578306,-0.020560557,0
-1.178923491,-0.219669452,0.609526045,-1.555373734,0
0.100791073,0.041287456,1.037158899,0.334438515,2
-0.993589516,0.135924567,0.084466786,-1.069254494,2
2.324673306,-0.017006074,0.505021088,0.084518476,0
-1.820760278,-0.705773483,-1.391958381,1.704102078,2
-0.345919329,0.889153825,-1.121751103,-0.766864038,2
1.028768991,0.501685045,0.248325143,0.078117735,2
0.201652905,-1.029972275,0.046079222,-1.073688659,2
-0.480647941,2.539381623,-0.039894384,-1.404239566,1
0.519358746,1.673363946,-0.5894524,-1.582427974,1
-1.380598706,-0.436155442,-0.257620486,-0.069633453,2
-0.683634282,-0.273729252,-0.014270353,0.149597958,2
0.436005775,0.84383951,0.392634116,0.453585524,0
0.050227699,0.479507548,0.728941195,-0.692350774,0
-0.574100675,0.5364139,1.033881055,-0.407460107,0
0.123479809,-0.124285777,-0.21138423,0.746611365,2
2.275825428,-0.852224643,0.518101702,-0.52920101,0
-0.010867137,0.137352479,2.918173555,-0.184145816,0
0.273010717,-2.074640038,-0.091956783,0.016025282,2
0.973622249,-0.503569619,-0.150614015,-0.766120831,0
0.309894779,-1.273585549,-0.414626901,-0.99517396,2
1.801430099,-1.301587983,-1.853018483,-0.124886885,2
0.218659307,-0.446320515,-0.200639299,0.367510411,2
-1.95504877,-0.368939439,0.213808794,-0.917976105,2
-0.63540988,-0.041292687,0.556022097,-0.591284789,0
-0.428654527,1.029440556,-0.336895127,-0.846434301,2
-0.330774896,-0.510160814,0.14945609,0.77075021,2
0.827236108,1.159839966,-0.505966199,-1.025868106,1
0.107169915,-1.078512741,-0.17529453,0.399317602,2
0.504287853,0.29096473,-0.507008659,-0.513900627,0
1.784775039,0.013450365,-0.224853056,-0.928792081,2
-1.073328032,-0.428847926,0.415836836,0.600212966,2
1.807608508,0.506157655,-1.0560308,-0.256945125,2
2.068226042,-1.397805478,1.202576505,0.17991437,2
-0.101994717,-0.84243263,0.750872779,0.654431027,2
-0.013304635,-0.599822023,-1.558786995,0.819373268,2
-0.965782633,-0.538573673,-0.466758812,-1.482984432,0
-1.133830357,-0.412479012,-0.738697498,-1.627004921,2
1.252540731,-0.779019422,0.272421397,0.41746509,2
-0.818605027,1.092106784,-0.547905304,-1.335862404,2
1.290758424,2.587908974,-1.199725265,0.698919685,1
0.783358711,-1.470489551,-1.262769776,-0.775874823,2
-0.641081267,0.659054344,1.026894618,0.599577541,2
0.415826629,-1.21689671,1.363376514,-0.605156236,2
1.573734217,0.456688011,-1.496158813,-0.918212167,2
-0.169122686,0.079573535,0.758824416,0.696322862,0
-0.208668371,-0.312668446,0.857898825,0.553569531,0
1.082112313,-0.129034115,-0.851662174,-0.758970699,2
-0.272410017,1.233724278,-0.805095181,0.188475761,1
-0.260309041,-1.510041212,-0.220538229,-0.19370538,2
0.223280913,-1.198392125,1.084198244,0.21030304,0
-0.009182353,-0.517757447,0.21780234,0.475588436,0
-0.538760837,-0.25494697,0.256170606,1.193311006,0
-0.497961847,-0.512534111,-0.80152759,-0.347186495,2
-1.053835495,0.427814395,-1.70190223,-0.561337996,2
1.674859673,-0.274802305,-2.201243473,-1.998888907,2
0.613770856,0.375455858,0.167570106,1.162259598,0
0.894910556,-1.632014885,-0.904947833,-1.807041395,2
-0.046261217,0.114101492,0.061883353,-0.927553331,0
-1.497446669,1.363228975,-0.303626073,-0.488886119,2
-1.242246534,-1.125587114,-1.096220325,-0.067871382,2
0.739675468,2.571995317,-2.249432454,0.608735589,1
-0.586415149,-0.619772128,-0.908769671,1.684524835,2
0.023195979,1.351015752,-1.512528965,-1.330705131,1
-0.69941454,0.161698527,0.102858578,0.149341911,0
0.803154743,0.239627518,0.733054281,-1.892762178,0
-1.18776524,-0.397323253,0.534364899,0.091093606,0
0.006273156,-1.531535315,1.150267396,-0.205284019,2
-0.526531687,-0.523575988,-0.764186787,0.876173932,2
0.644595432,-0.382452398,-1.9759633,-0.570314068,2
0.033902724,-1.190407736,0.925975101,-0.09107586,0
0.655892138,0.963906934,-0.020098752,-0.7712003,0
-0.686049757,-0.617212247,0.107057453,-0.345146881,2
-0.612983271,-0.057041167,1.183987443,0.341825214,0
-0.601944442,-0.633231397,-0.850613253,-0.541006866,2
-0.221888271,-1.349773069,1.768169293,0.319965191,0
-0.441848927,0.110886383,1.704592093,-1.108112458,0
1.399486427,-0.628654305,-0.277513619,-1.036309247,2
-0.036589974,0.659649998,1.090183471,-0.748096065,0
-0.021244779,0.29353753,0.249417688,-0.326673248,0
1.515444808,0.381734169,-0.373368425,-0.500197817,2
1.636739962,-0.18330071,-0.019794345,-0.482313571,2
1.959837255,0.450613049,0.082772904,0.036782833,0
0.745150864,0.134166416,0.428342051,-0.711462194,0
-0.411024937,1.021622984,-0.378759837,2.082660322,2
-1.27568266,-0.128546293,-0.651675122,-2.19438247,2
0.703142542,0.533207318,0.16540366,-1.382017569,0
0.841780775,-1.05122003,-2.531769316,-0.227106008,2
0.135563416,0.728518644,0.637605812,0.258769805,2
-1.518969781,0.504581814,0.626538363,-1.239562286,0
-0.745942126,-0.661541443,0.753419464,-0.614538784,0
-0.611633737,1.118632334,0.013043374,-0.179251025,0
1.292060334,-0.749171727,1.315508291,0.210496299,0
2.500900498,-1.05563949,-0.35368576,-1.232431239,2
1.689188934,1.669922781,1.223948753,-0.197620468,0
-1.671169772,2.035873535,0.468978078,-0.491956905,1
-0.972764517,0.406622034,-0.172629134,0.63867714,2
-1.450927891,0.075576373,1.048864142,-0.029216406,0
-1.045529486,-0.026260793,-0.624510455,0.74698084,2
0.690073676,1.087710426,0.691618575,0.273118434,0
-0.002786111,-0.533090402,-0.344063957,-0.374534151,0
-1.957338589,-0.668143048,0.193379452,-1.348177045,2
1.900268424,1.023056555,1.643541509,0.391127877,0
-0.72396473,-0.644340267,-2.739140206,1.186145474,2
-0.553177245,-0.253951706,-0.753862114,0.382653551,2
-1.742771974,0.409438531,-0.276671772,0.113394392,2
-0.188202439,-0.103586853,-0.213875168,0.970316202,2
0.220583538,-1.270951721,-0.378579743,0.89866916,2
0.65953147,1.7665118,1.038606069,0.093158338,0
-2.553549596,-0.168384922,-0.326012496,0.390366194,2
-0.320385059,-1.779398931,-0.939967829,0.476651041,2
-0.097525384,0.327811074,0.952478157,-0.810893936,0
-0.740490106,0.864824438,0.151403048,0.298451814,0
0.70703236,2.084712921,-1.007911695,-0.339759008,1
0.786406212,-0.559546285,-2.83303029,1.359189494,2
-1.74294753,-0.607568792,1.56818243,1.447796418,0
-0.176112434,0.082987419,-0.130925805,1.128239783,0
-0.805799655,1.010274587,-0.044361456,1.378467355,0
-0.05477836,-0.922412985,0.007362681,-1.478546937,2
-1.436253865,0.693923233,0.71658934,-1.73026273,2
2.497415126,0.046006387,-0.64111426,2.824330591,1
0.020106467,0.179622273,1.34514762,0.359738975,0
-0.95118437,-0.34182182,-1.006927361,0.04782532,2
-1.494037793,1.255145788,-0.497672523,-1.268136805,1
0.068371566,-1.746466726,0.331647667,-1.047157569,2
0.523960512,-0.39989999,-0.74516777,-0.104967708,2
-0.025494129,-0.217158807,0.058370291,-0.603858931,0
-2.085792439,0.973726231,0.29879778,-0.773455844,2
0.08701648,-1.036143572,0.856737421,0.398048217,2
-0.425755605,0.450495724,-0.26175829,0.555941452,0
-0.433873463,1.722155098,-0.767067455,-0.603838297,1
-1.214806136,-2.208280776,-0.230586399,0.135859424,2
-0.144878562,0.043040871,1.022841472,-0.190446186,0
-0.281125485,0.57934676,1.412026879,-0.628143739,0
0.338357442,-0.992578007,0.020417167,-1.465673857,0
0.366746408,-0.383874741,0.202280408,-0.017894977,0
-0.045254302,-1.233101305,1.390972358,-1.355970345,0
-1.042271588,0.570421173,-0.331431371,-0.51866672,2
0.029430592,0.516644446,-0.981325937,-1.404816944,2
-0.318846355,0.626434672,-0.079908453,0.205075339,0
1.88843694,-0.164241985,0.69758697,-0.83609167,2
-1.302844764,0.452067838,-0.355974084,0.029190504,2
-1.232540311,-0.684491731,0.457324281,2.098221475,0
0.591136118,-0.10697147,1.942245595,-1.747221667,0
-1.625544034,-2.506571571,0.297462053,0.139497796,2
-0.10619409,3.098299434,-0.258175138,0.510124361,1
0.295232575,-0.238233675,-0.410518483,1.818898532,2
0.136746647,-2.304211936,-0.361009223,2.703027564,2
1.103217572,1.441942402,0.218963916,-0.841821632,0
0.684163209,-0.814756003,0.176150452,-1.24982034,2
0.033719055,0.268593581,-1.114822187,1.196910949,2
-1.67446946,-0.10902342,0.034375309,0.160589433,2
-0.236448837,-0.119619624,-1.103184381,0.820553503,2
-0.420027727,-1.904674693,1.444412195,-1.227679964,0
0.358344511,-1.196557929,-1.493509778,-2.123947583,2
-0.545186245,2.927270092,-0.994355066,-0.921451023,1
0.243134655,-0.470203339,0.612332214,-0.97858839,0
-1.798214739,-2.223574168,-0.518069019,-0.300980312,2
1.243405797,1.22803021,-0.334802987,-1.793921113,1
-0.599821394,-0.657134962,-0.697718904,-0.653462896,2
-0.635541099,0.208322509,0.360368716,-0.910645087,2
-0.980062302,-1.617800614,0.380778071,-0.817408134,2
-2.403668601,1.392455941,0.672293408,-1.500476549,0
1.672265904,-0.737379903,-0.834184849,-2.266052094,2
-0.227719615,0.715493097,-1.399078428,-1.520286792,2
1.006730071,-1.571152351,1.081514086,0.037541841,2
-0.070220362,-2.522277917,-0.151967382,1.060143819,2
-0.387964969,-0.176133504,-2.89951388,1.671347575,2
0.505735432,-0.086701136,1.257619056,0.406056122,0
-0.893515093,0.797850701,-1.873441304,0.64589042,1
1.252283662,0.161299543,0.644123768,0.081988814,0
-0.860729163,0.672389338,0.166655817,1.180989905,2
-0.966701891,-0.796064138,0.102917391,-2.314044066,2
0.441746736,1.227034597,-1.580603941,1.24456516,2
-1.320878355,0.771401795,0.001109945,-1.544433848,2
0.833603205,-0.601126553,1.16591652,-1.666763407,0
0.136597396,0.025385278,-0.716573488,0.809594436,2
0.858139071,-0.123136435,0.602580268,-0.445650303,2
-0.81254577,2.105297429,0.034887947,-1.37551089,1
0.125901388,0.851124098,1.223855919,0.337955554,0
0.975713378,0.000755507,0.685857819,-2.153730574,2
-0.638585825,1.653309637,0.623087348,0.239857746,0
-0.998440853,1.623256691,1.991370418,0.392913511,0
-0.569148199,-0.797113566,0.040924749,0.434941038,2
0.53776819,0.306389482,-0.998306775,0.518793017,2
0.171469318,1.152648103,-1.217403793,0.467950422,1
-1.114081358,-0.630930834,-0.942060184,-0.547995819,2
0.837154486,-0.321159039,-1.585625707,1.140067846,2
-0.058720427,0.446536507,0.199610418,1.094179548,2
-0.86130958,2.178562174,0.194333463,-0.147340227,1
0.249450946,0.399228193,2.492183999,-0.275121428,0
0.116578512,1.071515936,-1.50653403,-1.965555891,1
-1.633922959,-0.424831348,0.502499696,-0.890748864,0
0.069337162,0.862543485,-1.694973439,0.820232398,2
0.954085102,1.218480215,2.202013925,-0.356092049,0
-0.416438433,0.001976845,1.532873356,-1.345014484,0
1.377180937,1.020036507,-0.363131647,0.854402001,1
1.500274609,0.074509594,1.025632114,2.64201191,0
0.049328166,0.722446985,-0.365280858,2.387967706,2
-0.27293332,-0.835689005,1.097220192,0.867187413,0
0.576451345,-1.508555968,0.184970575,0.452756352,2
-0.770818803,-1.278352629,-0.895427961,-1.3365685,2
1.548639295,0.320216578,1.221294946,0.133958381,0
-0.333037619,-0.310390991,-1.547801556,0.264254764,2
0.745360724,0.093523496,-0.162703702,-0.87119303,2
0.738237231,-1.143338991,0.087473754,0.233042952,0
-0.587856305,0.230610849,-1.133421018,0.349923715,2
1.062853693,2.337827745,-0.860756802,0.534207862,1
1.040954174,-1.265258409,0.480586758,-0.872988967,2
-1.031025275,0.822350471,-0.836980354,0.551964259,1
-0.114472372,0.147755907,-0.761824672,0.210367114,2
-0.778094786,1.171810143,1.498097633,-0.816154989,0
0.3019609,-0.547407523,1.868603219,0.03480754,0
-1.147159511,1.089904959,-0.571183974,0.043828799,2
-0.484258352,-0.045928829,-0.01656841,0.683324512,2
-0.220113731,0.063649061,-0.371779012,-1.477612407,2
1.892191761,-0.883719141,-0.77302971,-0.870727772,2
0.448485454,-0.158537692,-0.918019062,0.092376792,0
0.143426567,0.871524386,-1.251199137,-1.532518277,2
-0.61175964,1.135947846,-0.153997665,-0.161954817,2
-0.883998857,0.132497143,-0.381489415,-1.320493443,2
-0.263307807,-0.157024828,-1.210160943,1.591400368,2
0.964155884,-0.305444702,-1.72918289,1.952917382,2
-0.748799796,0.416801574,1.167120788,-0.023050556,2
1.082999939,-1.076381187,-0.673790106,0.957537163,0
-0.149455693,-1.430831202,-0.476553801,-0.298820089,2
-0.552261252,-1.09714365,2.291911267,1.867462004,0
1.582116751,-0.39946549,0.129187473,-0.06327396,0
0.983852344,0.125886531,-0.476551423,-1.304589444,0
-1.641380116,0.012223548,-1.196665592,-0.265560513,2
1.199299573,-0.032276894,-0.087084726,1.879874549,2
-0.32780646,-1.426018117,0.393873218,0.829323773,0
0.291202755,-0.363573295,-0.184032399,-2.487822058,2
0.969369302,-0.631402556,0.052526368,-0.755950707,2
-0.216523198,-0.939241541,1.332551468,0.928932014,0
0.497788309,0.537412003,0.642301235,-1.694255896,2
-0.569698963,-0.357827933,2.637881752,0.301873381,0
-2.205294373,1.389764134,-1.345209671,-1.003438903,1
1.416411792,0.773239987,-0.15783751,0.308292064,1
0.13965369,0.073336745,0.968769896,0.967178122,0
-0.362347558,0.741822294,-0.091968466,-1.081914369,0
0.084526984,0.910215784,-0.183528172,-1.209198711,1
0.11345604,0.185837629,0.919871516,1.01892324,0
-0.616143458,-1.040198711,0.69881567,1.448820108,0
-0.241430565,1.466782557,0.505557853,0.436235705,0
0.678728069,-0.929136341,-1.134020186,-0.346771577,2
-0.221599694,-1.440981635,0.958816306,1.127686295,0
0.978457806,-0.81052863,0.856975537,-0.068446493,0
-0.185097649,1.212129204,-1.239588013,0.607840339,2
0.716340081,2.324698914,-0.528946763,0.957304823,1
1.233406076,-0.007688996,-0.387875782,1.306072204,2
-1.412725759,-0.516846883,0.619032947,1.392038752,0
1.318197067,-1.358174921,-0.443263465,-0.288575117,2
0.084094388,0.690910957,-0.444806838,0.139028687,2
-0.925889904,-0.113666689,-0.14365953,-0.165080565,2
0.075673541,-0.432295179,1.272714734,-1.169480629,0
2.779963624,-1.037991355,-1.353754675,0.734476745,0
-0.23527391,2.145824925,-1.544935922,-1.981964486,1
0.898359568,1.12477672,-0.512588797,0.683212404,2
1.787346414,-0.246335281,-2.301471718,-0.820878922,2
-0.258938797,-0.187859401,1.118894598,1.274428427,0
1.098484876,0.357661367,0.064505973,0.906544157,2
2.057811177,-1.438411167,-0.515170899,-0.126518897,2
1.267960487,-0.024398567,-1.42222965,0.842513896,2
-1.941858659,-0.003804134,-1.590141831,-0.664651098,2
0.809264698,0.116830174,-1.285591001,0.880065963,1
0.33011379,-0.814010669,-0.365677083,0.504270748,2
1.336969074,-0.0822537,0.306450863,-0.437737322,2
0.439486048,-0.098309847,-1.803750484,0.331470896,2
-0.680173476,-1.284387036,1.475879151,0.491445511,0
-1.137032883,-0.821814828,1.302590397,0.137661941,0
0.509689231,-0.814398187,1.50084303,1.352800535,0
-0.628670247,-2.618133199,-1.481580772,-1.339469775,2
-0.326233704,-1.345335487,-0.281164042,0.505337148,2
-1.899670281,-0.12826348,-1.383340777,0.901728697,2
-0.898027226,-0.766045202,-0.46126705,-2.252793395,2
-0.272844546,0.970175083,-1.098409218,-0.619122948,1
-1.004290563,-1.181981996,0.995973679,-0.698261849,0
-0.380763404,-1.269465266,-0.168300423,0.599103332,0
0.809112791,-0.849720921,-0.482983926,0.530683123,2
0.037574859,-0.314690829,0.129368007,-2.380739106,0
0.615967006,1.037181406,-0.910486704,-0.244028352,1
0.693217602,-2.027677272,-0.886040247,-0.33257938,2
2.498430484,-0.228005727,-1.406977462,0.402268077,2
0.108014121,-0.906648545,0.957993941,0.663545618,0
0.381425618,0.997265568,1.181890043,-0.066448975,0
1.227273822,-1.210160503,0.438579291,-1.370026627,2
-0.258045516,1.268583236,0.491412756,-1.22322023,2
1.551245266,0.882286493,-0.761587865,-0.306013954,1
-0.703710399,1.692346572,0.144326472,-2.703348047,1
-0.348157397,-0.074926556,-0.368619366,0.807046417,2
0.283053162,-0.339311187,-0.041337205,0.019599617,0
0.578928649,0.460042324,1.54044124,1.25534978,0
0.820298375,-0.950953383,0.695932101,-0.516614199,0
0.280045343,-2.674567128,-1.750975574,-0.177491884,2
-0.36931877,-1.579436299,-0.817891842,0.391209327,2
-0.016223118,1.156833781,0.397397023,-0.747455654,0
-1.402866157,-0.10813899,1.112100619,0.685290085,2
-0.302885244,1.346099795,-0.193304226,1.471585083,1
0.707231374,1.475112364,-0.193427629,0.218388988,2
-0.133003164,-1.320892283,2.143007055,-0.469764464,0
1.156006669,-0.608493904,-1.007867913,0.253737297,0
-0.287906077,0.245038664,-0.269951897,-1.543450943,2
0.103538154,1.431152118,-0.26003625,-0.880011982,1
-0.215787126,-1.177761458,1.469784259,-0.622270223,0
1.328166054,-0.504298016,-0.607823893,-1.765387587,2
-1.289480587,0.058449481,0.912620323,0.421716933,0
-1.701665858,-0.809724836,0.187800338,-0.78717407,2
0.681743409,0.962502886,-1.226179358,2.196646055,2
-0.001714154,1.089536583,2.365407772,-1.438720101,0
-2.37843166,0.192651533,0.365394242,-0.039162115,0
-2.049514516,0.373533683,1.455434484,-0.591018456,0
-1.568144313,0.457213064,-0.393382298,-0.762417951,0
-0.393611582,0.382433316,-1.312163201,-0.397115332,2
-1.099039225,1.796665202,-0.85349548,-0.669436914,1
1.798480087,0.552905229,-0.936592006,1.106231559,2
0.257253421,-0.344477209,-0.749415987,0.337766099,2
1.81675563,-1.269291105,1.536156773,-0.111318849,0
0.833157767,-0.630249295,0.864248385,-2.707543855,0
-0.924062807,-1.253506012,-0.214954838,0.385749968,2
0.240876757,-0.665693465,0.369016438,0.124285695,2
0.776936703,0.030476414,-0.897253006,-0.652950156,2
-0.315266334,0.268050428,0.71517439,-0.051118693,0
0.143306305,-0.515905313,-0.925392258,-1.755437897,2
0.473145453,-0.702911438,-0.237807037,0.466431287,2
-1.079532852,0.997059356,1.127350089,-1.129849857,0
1.191090683,-0.146853521,-2.219777947,-1.399681505,2
-1.16304265,-0.413423771,0.032396214,1.462254604,2
1.0725418,1.428760162,1.434309669,0.284754593,0
0.460824865,1.048399888,-0.081067105,1.74458387,2
0.568273377,1.086380711,0.333369851,-2.492810499,0
1.197168027,-0.80759134,-0.223472505,-1.044836314,2
1.681492457,-0.883868895,0.147298,-0.680494048,2
0.509683077,0.811705572,0.331918448,2.935406206,0
-1.710603354,-0.393090201,-1.567988266,-1.49246227,2
-0.922188905,-0.954618102,0.51821895,-0.506189061,0
0.894232775,-0.766322525,-0.264545899,0.365759986,0
-2.384905509,0.346117329,0.492014281,2.064220135,0
0.819739717,-0.195472644,0.297227222,1.667256842,0
0.413616258,2.13558673,0.282034219,1.650572963,1
-0.032047494,0.033524702,-2.217591079,-1.168177828,2
0.822066078,0.872153106,0.324036443,0.824102897,0
1.20193167,0.008788443,0.057864047,-0.265592633,2
-0.421198817,0.976431377,-1.132149141,-1.098916255,2
-0.088544215,-0.453891416,0.890057732,-0.607261414,0
1.39922795,1.539142346,1.57239821,-0.282125777,0
-0.948952828,-0.906902875,-2.350455853,1.672868202,2
-0.12653258,-0.910324342,0.695165248,-0.375633661,0
0.441662564,-1.433730025,-0.837405725,-2.106889115,2
0.17852917,-1.964536038,-1.481145725,-0.002368916,2
1.992036636,1.833896546,-0.867922463,0.557137618,1
-0.597478858,-1.495541536,-0.012298449,-0.172845675,2
0.442316868,-0.750729607,-1.151997548,0.10908297,2
-1.176644944,0.928090611,-1.770481138,-0.578113459,1
-0.636223713,-0.565060474,1.871074482,-0.850884089,2
0.43712678,0.092055137,0.476240353,2.529927749,0
-1.120417919,-0.754866197,0.032143147,-1.725771125,2
1.693547133,0.151407391,-0.292685459,-0.618160449,2
-0.825832773,1.846395921,1.933359748,0.256750799,0
1.030659808,1.094798502,-0.805991731,-0.526555133,1
0.409064938,0.666627883,-1.349925638,-0.455198905,1
-0.89879981,0.55101706,-0.733482067,-0.300825956,0
0.18699021,-0.04427332,-0.72895925,-0.189014298,2
-0.814868149,-1.476262544,1.805574433,-0.633272705,0
1.010839735,3.529055188,-1.24448645,0.449827214,1
-0.538790305,-0.720212021,-1.125654968,-0.041291362,0
0.946807567,0.055002936,0.422434973,-0.466188612,0
0.287563905,-1.164050632,-0.357990434,-0.859613514,2
-2.109838241,1.339326589,-0.686538753,1.163376055,2
-1.285999707,-1.088411236,2.560502959,1.750925942,0
0.257373106,-0.630846403,0.432352714,-0.717181901,0
-1.321555787,0.021092748,-1.131067236,-0.067277465,2
-0.782353923,0.853165306,0.247480548,-0.009664421,2
0.480608593,1.446563291,-0.459859262,-0.429634979,1
-0.428980717,0.964769894,1.299987372,0.960305168,0
1.083145213,-1.838518623,0.898117324,-0.367784527,2
-1.332448348,1.171167633,-1.464974746,-0.668454911,1
-1.754284853,0.094527568,1.806089118,2.666905222,0
1.116681275,0.232094638,0.498883195,-0.342148651,0
0.537478705,-0.578459729,-0.0774943,-0.058430119,2
-1.066032172,-0.051542209,1.912005469,1.164060153,0
0.02443184,0.320997564,1.002236167,1.56025553,0
-1.315441307,1.309444101,-0.276889356,-0.671720789,0
-0.555016702,-1.402369283,2.091094273,-0.022436052,0
0.588076675,0.962345169,0.945888157,1.073621944,0
-0.297866805,0.769031655,-0.527389062,-0.005106632,2
0.785185082,-1.777680962,0.71474565,-0.233724058,2
0.776931692,1.607915061,1.353453648,1.346571663,0
0.291378985,0.032185087,0.872817083,0.732080951,0
0.404823409,-0.035096467,-0.853932908,1.290460741,2
2.048708258,-1.62549227,-0.556778773,0.032638837,2
0.399469373,0.310472754,-1.127263793,-1.156941397,2
-1.364105994,-0.53187775,0.500917329,-0.982324272,2
1.223936344,-1.571419998,-0.932371243,-2.285777244,2
0.766388477,-0.413894942,0.460797244,-1.522334318,2
-0.555109228,0.012169682,-0.092874501,-1.271548521,0
0.967794469,0.398992158,1.050049042,0.324658236,0
-1.726010619,-0.270366697,-0.02738432,1.953107198,2
1.536061182,0.597537706,-0.711303227,0.117124216,2
-0.93915557,-0.384387377,-0.205766994,1.605619833,0
1.205818421,-0.936795235,-1.372079187,1.17994213,2
1.254518702,0.800701948,2.059845002,0.558723837,0
0.342926377,1.243469128,-0.779375325,-0.651888583,1
-2.104582799,0.138078408,-1.886128704,0.053059313,2
-0.476876461,1.67711587,-1.460500899,1.191260682,1
-1.716033248,2.710794299,-0.063745286,-0.877484022,1
-0.220018028,-0.127406872,0.102645529,-0.297796156,2
-0.387629833,-1.934964117,-0.149361496,-2.367477653,2
-0.97930023,0.163360355,1.314074982,-0.948748695,2
-0.433389567,1.753194802,-0.365152613,-0.840492986,1
-0.43578973,-0.841449514,-0.477839851,-0.044606532,2
-1.934087745,0.023080659,0.624903595,0.193448575,2
-0.07434533,-0.184551442,0.592329547,0.099313815,0
0.51614404,-0.652528293,-0.611177152,-0.527994022,2
-3.221016356,0.395598835,0.034271814,-1.680870459,2
0.475751992,0.589639231,-2.651828063,1.366389412,1
0.686567747,0.741073781,-0.876697086,0.660459952,1
-2.071377179,1.167741926,-0.775044963,-0.854493463,1
0.272236725,-0.057270411,0.548066925,-1.339489367,0
-0.115997072,1.897887293,-0.113812538,1.085222264,1
-0.483658637,-0.246724424,-0.168419712,0.603645739,2
0.359680848,1.187077679,-0.964789738,-0.414630509,1
0.314444591,-0.358958385,0.729772937,-0.931001712,0
0.686857911,-2.065302775,2.121631307,-0.283151885,0
0.158093899,0.033443468,-0.08189438,0.991191113,2
0.297876191,0.450155634,-0.104358449,1.775490849,0
0.139651674,0.065024631,0.813280406,-0.843853877,0
0.156823016,0.281230492,1.489599409,-1.270362046,0
2.367414364,-0.377764888,-1.290942219,-0.406974366,2
0.563787875,-0.59139473,1.555198534,-1.114532315,0
1.106710424,-2.274621031,-0.204129769,3.117681129,2
-1.120767651,-0.057397464,-0.050800789,0.16064994,2
-1.039111168,1.687548055,0.245114284,0.726794046,0
1.286382137,-0.257052409,0.277552513,-0.933106077,0
0.688205306,-0.44360683,-0.853823088,-0.643183342,2
-0.629037861,-0.117654932,0.01502775,-1.917348886,0
0.336277889,-0.737029361,1.056724911,0.966807104,2
1.819771787,-0.083089328,0.648881926,-0.584400977,2
1.983633652,0.011880435,0.38658623,1.359297599,0
-0.656624071,0.873989751,0.078439246,0.18299445,0
-1.717672148,0.23614241,0.904962041,-0.225806749,2
-0.703916325,-1.054704455,-0.067230307,-0.082592575,2
-0.774962824,1.368094237,1.966916963,-0.039144027,0
-1.056497071,1.075221541,1.047276409,0.86343728,0
-2.954248941,-0.641727144,-0.625916018,-0.978254938,2
-0.418963446,-0.82461201,-1.058800148,-0.715512985,2
-0.661025055,-0.514938706,-0.456697615,0.338993514,2
-3.044656539,1.021635214,1.436368034,-1.050186537,0
-0.450253388,-0.756004019,0.223926874,-1.946525286,0
1.5391972,-0.928219967,1.243428278,0.355338196,0
0.635329195,-0.117667302,-0.455467056,0.244957093,2
0.707591822,1.178252848,0.408135913,-1.375634089,0
2.943048335,0.72449106,2.369287301,1.395434082,0
0.30140707,-0.03658004,-1.737804616,0.018047252,2
-0.599639995,0.411952999,0.851591046,-0.909680439,0
-1.01791149,-0.822165607,-1.287605284,-0.900448461,2
-0.915477029,0.126459219,-0.502868754,1.178865937,2
0.864069982,0.306134553,-0.231059537,-1.191874704,2
-0.759673018,0.663646347,1.059565573,-0.555280497,2
0.764213203,1.727963835,-0.469346466,-1.285864017,1
0.208853543,0.058212727,-0.393437896,-1.909197459,2
1.972344479,0.464251238,0.609135519,0.572445306,0
0.931665967,0.395373681,-0.31267717,-0.79598891,2
0.314129496,-0.316082961,0.314338683,0.439150134,2
1.282794969,0.078007418,-1.307776565,-0.345104097,2
-1.835768756,1.38866452,0.142377913,0.381352835,2
-0.63014283,0.574041931,-0.109864123,-0.184086867,0
1.665603214,-0.37550004,0.699464247,-1.875007387,2
1.052211156,0.09743411,-0.226942466,0.400000006,2
-1.763236699,0.782027388,-0.911617302,-0.019918396,2
-0.428318258,-0.010465129,-1.134171145,1.029180436,0
0.539764513,-0.326535853,-1.170924894,0.202383371,0
0.039713822,-1.422876908,0.461272084,-0.924357334,0
0.293949388,-0.772542112,-0.057964,-1.513830501,2
1.764913806,2.792208868,0.091168147,0.788204141,1
1.502734326,0.776228505,-0.483933445,1.2371808,1
-0.458025183,0.475334925,-1.0633545,1.021624764,1
-1.05005479,-0.909689788,0.759500038,-0.616775362,0
-0.60568,-0.032042371,-1.180972484,-1.151681109,2
-0.860565404,-0.323042369,-0.367237001,-0.421356808,2
